Unnamed: 0,year,state,county_fips,county_name,democrat_votes,republican_votes,total_votes,population,year range,Data File Year,County Name,County Code,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,0-50K,50K-100K,100K and above,Male: 18-24,Male: 25-49,Male: 50-64,Male: 65 and above,Female: 18-24,Female: 25-49,Female: 50-64,Female: 65 and above,Male: Some early,Male: High school,Male: Some college or Associate's degree,Male: Bachelor's degree,Male: Master's degree or higher,Female: Some early,Female: High school,Female: Some college or Associate's degree,Female: Bachelor's degree,Female: Master's degree or higher,White alone_log,Black or African American alone_log,American Indian and Alaska Native alone_log,Asian alone_log,Native Hawaiian and Other Pacific Islander alone_log,0-50K_log,50K-100K_log,100K and above_log,Male: 18-24_log,Male: 25-49_log,Male: 50-64_log,Male: 65 and above_log,Female: 18-24_log,Female: 25-49_log,Female: 50-64_log,Female: 65 and above_log,Male: Some early_log,Male: High school_log,Male: Some college or Associate's degree_log,Male: Bachelor's degree_log,Male: Master's degree or higher_log,Female: Some early_log,Female: High school_log,Female: Some college or Associate's degree_log,Female: Bachelor's degree_log,Female: Master's degree or higher_log
492,2012,VIRGINIA,51191,WASHINGTON,7076,18141,25217,54691.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
493,2012,VIRGINIA,51193,WESTMORELAND,4295,3731,8026,17468.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
494,2012,VIRGINIA,51195,WISE,3760,11076,14836,41361.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
495,2012,VIRGINIA,51197,WYTHE,3783,8324,12107,29203.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
496,2012,VIRGINIA,51199,YORK,13183,20204,33387,65503.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
497,2012,VIRGINIA,51510,ALEXANDRIA,52199,20249,72448,140337.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
499,2012,VIRGINIA,51520,BRISTOL,2492,4780,7272,17747.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
500,2012,VIRGINIA,51530,BUENA VISTA,919,1564,2483,6679.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
501,2012,VIRGINIA,51540,CHARLOTTESVILLE,16510,4844,21354,43223.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
502,2012,VIRGINIA,51550,CHESAPEAKE,55052,53900,108952,223233.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
503,2012,VIRGINIA,51570,COLONIAL HEIGHTS,2544,5941,8485,17426.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
504,2012,VIRGINIA,51580,COVINGTON,1319,975,2294,5903.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
505,2012,VIRGINIA,51590,DANVILLE,12218,7763,19981,43185.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
506,2012,VIRGINIA,51595,EMPORIA,1793,886,2679,5825.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
508,2012,VIRGINIA,51610,FALLS CHURCH,5015,2147,7162,12300.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
510,2012,VIRGINIA,51630,FREDERICKSBURG,7131,4060,11191,24932.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
511,2012,VIRGINIA,51640,GALAX,900,1332,2232,6942.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
512,2012,VIRGINIA,51650,HAMPTON,46966,18640,65606,137471.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
513,2012,VIRGINIA,51660,HARRISONBURG,8654,6565,15219,49043.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
514,2012,VIRGINIA,51670,HOPEWELL,5179,3739,8918,22501.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
515,2012,VIRGINIA,51678,LEXINGTON,1486,1146,2632,6990.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
516,2012,VIRGINIA,51680,LYNCHBURG,15948,19806,35754,75657.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
517,2012,VIRGINIA,51683,MANASSAS,8478,6463,14941,37943.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
518,2012,VIRGINIA,51685,MANASSAS PARK,2879,1699,4578,14409.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
519,2012,VIRGINIA,51690,MARTINSVILLE,3855,2312,6167,13854.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
520,2012,VIRGINIA,51700,NEWPORT NEWS,51100,27230,78330,180831.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
521,2012,VIRGINIA,51710,NORFOLK,62687,23147,85834,243056.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
522,2012,VIRGINIA,51720,NORTON,566,895,1461,3971.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
523,2012,VIRGINIA,51730,PETERSBURG,14283,1527,15810,32226.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
524,2012,VIRGINIA,51735,POQUOSON,1679,5312,6991,12110.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
525,2012,VIRGINIA,51740,PORTSMOUTH,32501,12858,45359,95786.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
526,2012,VIRGINIA,51750,RADFORD,2732,2520,5252,16511.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
529,2012,VIRGINIA,51775,SALEM,4760,7299,12059,24792.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
530,2012,VIRGINIA,51790,STAUNTON,5728,5272,11000,23906.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
531,2012,VIRGINIA,51800,SUFFOLK,24267,17820,42087,84216.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
532,2012,VIRGINIA,51810,VIRGINIA BEACH,94299,99291,193590,439528.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
533,2012,VIRGINIA,51820,WAYNESBORO,3840,4790,8630,21030.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
534,2012,VIRGINIA,51830,WILLIAMSBURG,4903,2682,7585,14207.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
535,2012,VIRGINIA,51840,WINCHESTER,5094,4946,10040,26330.0,2010-2014,2010-2014,Accomack County,1.0,309.0,160.0,55.0,36.0,25.0,1666.0,704.0,556.0,349.0,582.0,464.0,633.0,1210.0,499.0,515.0,728.0,,,,,,,,,,,5.733341276897746,5.075173815233827,4.007333185232471,3.58351893845611,3.218875824868201,7.418180822726788,6.556778356158042,6.320768294250582,5.855071922202427,6.366470447731438,6.139884552226255,6.450470422144176,7.098375638590786,6.212606095751519,6.244166900663736,6.590301048196686,,,,,,,,,,
536,2016,VIRGINIA,51001,ACCOMACK,6740,8583,15323,32673.0,2012-2016,2012-2016,Accomack County,1.0,327.0,126.0,63.0,49.0,25.0,1537.0,637.0,569.0,358.0,502.0,537.0,632.0,915.0,515.0,522.0,699.0,,,,,,,,,,,5.7899601708972535,4.836281906951478,4.143134726391533,3.8918202981106265,3.218875824868201,7.337587743538596,6.456769655572163,6.343880434126331,5.8805329864007,6.218600119691729,6.285998094508865,6.448889394146858,6.818924065275521,6.244166900663736,6.257667587882639,6.54965074223381,,,,,,,,,,
537,2016,VIRGINIA,51003,ALBEMARLE,33345,19259,52604,107405.0,2012-2016,2012-2016,Accomack County,1.0,327.0,126.0,63.0,49.0,25.0,1537.0,637.0,569.0,358.0,502.0,537.0,632.0,915.0,515.0,522.0,699.0,,,,,,,,,,,5.7899601708972535,4.836281906951478,4.143134726391533,3.8918202981106265,3.218875824868201,7.337587743538596,6.456769655572163,6.343880434126331,5.8805329864007,6.218600119691729,6.285998094508865,6.448889394146858,6.818924065275521,6.244166900663736,6.257667587882639,6.54965074223381,,,,,,,,,,
538,2016,VIRGINIA,51005,ALLEGHANY,2166,4874,7040,15157.0,2012-2016,2012-2016,Accomack County,1.0,327.0,126.0,63.0,49.0,25.0,1537.0,637.0,569.0,358.0,502.0,537.0,632.0,915.0,515.0,522.0,699.0,,,,,,,,,,,5.7899601708972535,4.836281906951478,4.143134726391533,3.8918202981106265,3.218875824868201,7.337587743538596,6.456769655572163,6.343880434126331,5.8805329864007,6.218600119691729,6.285998094508865,6.448889394146858,6.818924065275521,6.244166900663736,6.257667587882639,6.54965074223381,,,,,,,,,,
539,2016,VIRGINIA,51007,AMELIA,2128,4708,6836,12953.0,2012-2016,2012-2016,Accomack County,1.0,327.0,126.0,63.0,49.0,25.0,1537.0,637.0,569.0,358.0,502.0,537.0,632.0,915.0,515.0,522.0,699.0,,,,,,,,,,,5.7899601708972535,4.836281906951478,4.143134726391533,3.8918202981106265,3.218875824868201,7.337587743538596,6.456769655572163,6.343880434126331,5.8805329864007,6.218600119691729,6.285998094508865,6.448889394146858,6.818924065275521,6.244166900663736,6.257667587882639,6.54965074223381,,,,,,,,,,
540,2016,VIRGINIA,51009,AMHERST,5057,9719,14776,31775.0,2012-2016,2012-2016,Accomack County,1.0,327.0,126.0,63.0,49.0,25.0,1537.0,637.0,569.0,358.0,502.0,537.0,632.0,915.0,515.0,522.0,699.0,,,,,,,,,,,5.7899601708972535,4.836281906951478,4.143134726391533,3.8918202981106265,3.218875824868201,7.337587743538596,6.456769655572163,6.343880434126331,5.8805329864007,6.218600119691729,6.285998094508865,6.448889394146858,6.818924065275521,6.244166900663736,6.257667587882639,6.54965074223381,,,,,,,,,,
541,2016,VIRGINIA,51011,APPOMATTOX,2023,5715,7738,15707.0,2012-2016,2012-2016,Accomack County,1.0,327.0,126.0,63.0,49.0,25.0,1537.0,637.0,569.0,358.0,502.0,537.0,632.0,915.0,515.0,522.0,699.0,,,,,,,,,,,5.7899601708972535,4.836281906951478,4.143134726391533,3.8918202981106265,3.218875824868201,7.337587743538596,6.456769655572163,6.343880434126331,5.8805329864007,6.218600119691729,6.285998094508865,6.448889394146858,6.818924065275521,6.244166900663736,6.257667587882639,6.54965074223381,,,,,,,,,,
542,2016,VIRGINIA,51013,ARLINGTON,92016,20186,112202,233464.0,2012-2016,2012-2016,Accomack County,1.0,327.0,126.0,63.0,49.0,25.0,1537.0,637.0,569.0,358.0,502.0,537.0,632.0,915.0,515.0,522.0,699.0,,,,,,,,,,,5.7899601708972535,4.836281906951478,4.143134726391533,3.8918202981106265,3.218875824868201,7.337587743538596,6.456769655572163,6.343880434126331,5.8805329864007,6.218600119691729,6.285998094508865,6.448889394146858,6.818924065275521,6.244166900663736,6.257667587882639,6.54965074223381,,,,,,,,,,
543,2016,VIRGINIA,51015,AUGUSTA,8177,26163,34340,75079.0,2012-2016,2012-2016,Accomack County,1.0,327.0,126.0,63.0,49.0,25.0,1537.0,637.0,569.0,358.0,502.0,537.0,632.0,915.0,515.0,522.0,699.0,,,,,,,,,,,5.7899601708972535,4.836281906951478,4.143134726391533,3.8918202981106265,3.218875824868201,7.337587743538596,6.456769655572163,6.343880434126331,5.8805329864007,6.218600119691729,6.285998094508865,6.448889394146858,6.818924065275521,6.244166900663736,6.257667587882639,6.54965074223381,,,,,,,,,,
544,2016,VIRGINIA,51017,BATH,603,1548,2151,4307.0,2012-2016,2012-2016,Accomack County,1.0,327.0,126.0,63.0,49.0,25.0,1537.0,637.0,569.0,358.0,502.0,537.0,632.0,915.0,515.0,522.0,699.0,,,,,,,,,,,5.7899601708972535,4.836281906951478,4.143134726391533,3.8918202981106265,3.218875824868201,7.337587743538596,6.456769655572163,6.343880434126331,5.8805329864007,6.218600119691729,6.285998094508865,6.448889394146858,6.818924065275521,6.244166900663736,6.257667587882639,6.54965074223381,,,,,,,,,,
