"Title","Content","Rating"
"OUTSTANDING","The Crown is a remarkable show and you can tell that Netflix pulled out all the stops to make this show seem majestic and life-like. Claire Foy's acting is fascinating and she depicts the Queen as an actual human being who has emotions. All around even though it starts out slow, The Crown is a must watch.",8
"Visual treat and ironclad acting","Season 4 on this beautiful again satisfies. The DOP, the locations, the sets, the casting, acting it's just marvelous. The hardwork of each and every cast member and the whole team reaches us. And the resemblance of the characters in uncanny. When you go and watch the old interviews of royal family members, you will notice the resemblance. All and all both the whole the series keeps us gripped.",10
"Best show","This has got to be my favorite show of all time. The drama, the history, the fashion. This is an amazingly well done show. I cannot wait for season 3 BRING IT ON!!!",10
"Claire Foy for the win","Beautiful series! Absolutely loved Claire Foy, she played the queen incredibly and could tell a story with just her expressions. Wish she had stayed throughout.",7
"First 2 seasons yes, after that NO","The first two seasons with Claire Foy were awesome. After that the production is trying too hard. It's become a boring soap opera. Let me say that Gillian Anderson as Margaret Thatcher is absolutely horrible. Her makeup and wig don't look real. The acting is forced and looks like a Saturday Night Live sketch. Anderson is probably more focused on getting the British accent right than on acting. Really bad. The character of Prince Charles is like a complete dork with 0 personality. If it wasn't for the first 2 seasons I would have given it 1 star. I believe the high rating here is mainly for the first seasons as well.",10
"A MASTERPIECE DISGUISED BY A TRUE STORY!","I don't love, nor do I hate the idea of monarchy. I have a neutral stance on the matter and leave that decision to the people of the land.However, I must say that I absolutely adore The Crown. It's a masterpiece disguised by a true story!It's clear that Netflix and Sony spared no expense in the later seasons and it really shows in the final product although I must say my favorite seasons were the earlier ones with the original cast. I do believe it was possible to film all the seasons with just one cast and a good makeup artist. As viewers, We easily get attached to only the best actors.The presentation was nothing short of spectacular. To the millions who were lucky enough to get a glimpse of this work of art and to those who helped make the story come to life. Hats off to you all!",10
"Season 3 episode 6","Excellent viewing but the end of the programme showed Prince Charles visiting his tutor at home and in the background was a Ford Granada estate which wasn't around in 1969 as the car wasn't released until 1972 which was 3 years later.",10
"Story of sacrifices by Royals","All actors in their characters did justice to the great story 'The Crown'",10
"Altogether, A Triumph","On my second go-round of Season Two, it's particular looks and lines that jump out at me. My favorite arrived in episode five, ""Marionettes."" When Prince Philip inquires about her hair stylist's name, Princess Margaret searches her memory and recalls, ""Vidal Baboon?""",9
"Helena Bonham Carter is EPIC period.","She portrays this complex character with such depth.Hands down the best character of the show and quite possibly the royal family.So moving, so real - unapologetically human
She reminds me the red heart queen of alice in wonderland not because she was in the tim burton remake. But because she radiates that troubled but sensitive persona.",10
"Wow great 4th Season","Great cast superb acting just watched all 10 episodes. A sad story.",10
"Love It!","So, I have to admit that I watched The Crown backwards. I actually started with Season 4 and then watched Season 3. I loved every second of 3 and 4. I loved the entire cast. They were fantastic. The acting was incredible. At that point I knew I had to go back to the beginning and watch 1 and 2. I knew all about the cast change so it wasn't a shock to me. The first two seasons were just as amazing, incredible and enjoyable for me. I just can't wait for 5 and 6 to see how wonderful the actors will be who finish up this epic series.",10
"worth the watch","Everything about the show is awesome n excellent... the actors' performance were per excellence.. looking forward for season 5",10
"Can't help but missing first 2 seasons","I am almost done with season 3 but still can't get used to the new cast. Don't get it what went wrong within the cast after season 2 but this is quite unfortunate. It the season 1 and 2 would not have included amazing casts, I would love better season 3. Screwed.",7
"The final season is a disappointment","What is this?! An entire season full or speculations, only with imaginary private dialogs between two peoples. I don't believe anything from the plot and I am trying to guess how much money did The Crown receive from the monarchy to make this. The story presented here is very far away from the documented reality, begining with the relationship between Diana and Dodo, the relationship of Dodo with his father and ending with their death. Anyway, the plot is boring, trying to catch too many details in small imaginary things, that seem to never end. What a shame for the first seasons and for princess Diana, for me it was a huge disappointment.",3
"Amazed!!","I can honestly say that I was never a history buff. I always found it devastating to learn with all the wars and violence learned in school about how our country became. I'm proud and thankful for the sacrifices made but could never get passed how wars were a way of territory..
I started watching The Crown because some women I know from work really enjoyed it. I figured I would watch to see what they hype was with them and to be able to join in conversations about the show. I have watched the first 3 episodes and I am hooked. Binge watching and can't wait for Season 3 to be released.",10
"Pleased viewer","When I tell you I loved this show from the first episode to the end , I mean what I say!!! It was awesome!!!! Even tho it was based off true events it still fiction but I loved it ..... I've already started watching it for the second time !!",10
"Must watch","Everything is perfect in the first two seasons. I would like to see what they will bring up in the season 3.",10
"Excellent series shows how unnecessary monarchy is","Well, I am just finishing the second season and the serie is fascinating and extremely well made. I constantly learn new things about our recent history, or come across some I've long forgotten, or getting a better perspective. Thats valuable.But I also learn, so far and if the series is really accurate with the royals life, that as it seems, the whole monarchy is an absolute empty theatre, a circus of traditions and ceremonies who has absolutely no relevance for history or country. As it looks, it is pure entertainment for the masses and nothing more. And any attempt for secrecy about what happens behind the castles walls, only further plays into the game of press and public searching for sensations.Sure, we need democracy and not an acting monarchy. But if a country decides to let the tradition of royalty live on as some kind of show, then there is no need to make it cost billions. One palace, one family line and a few servants would be enough.",10
"Absolutely love this series","I can't get enough of this series I absolutely love it and have from the first season. Love the history and how the story of the English royal family is being told. Between sets and cast just amazing.From the cast, going through the years of Queen Elizabeth II and her family and the history.Just wow! Very well done.Starting with her father as King and then sadly due to his death Queen Elizabeth II.All the other family dramas, Andrew and Sarah, the Queen's sister Marget, The war of the Waleses.The cast and crew and everyone involved in this series should be very proud.Can't wait for season 6...patiently waiting.",9
"Good but alot of fiction","This is no biography or History in my opinion especially after season 4,because the government wouldn't ask Netflix to put fiction.First there is too many things they can never know unless the Queen told them!!!And the way that they show the queen was always busy solving emotional problem when there was a critical problem with the country , cheap try from a man world to weaken women.Shingeki no kyojin (2013)Season 1,2 were amazing , season 3 not so good and 4 was great but I HATE how they showed Diana as a cheater and anorexic , and the actress that they picked disaster she was really bad .And i get why the British government wants Netflix to put that this is fiction",8
"Seasons one through four excellent, 5 not so much.","We truly loved seasons one through four, but found season five to be lackluster. They should of just stopped after season four. Season five: lackluster cast, lackluster storyline, lackluster production, you name it just lackluster. We weren't going to even watch after the first episode, but we soldiered through. Although; we like the actor who played King Charles he was not right for this part. We really had a major disconnect with the actress playing Princess Diana and that's about as nice as we can put it. In fact to be honest we also did not care for the way they portrayed princess Diana as: cold, and lacking in intelligence. The world loved Princess Diana, funny how they've forgotten this in season five. We wonder if it's because of who is actually king now. We assume there might be some brown nosing going on. Don't believe we will be watching season six. Thank you for reading this review we hope you liked it.",8
"After 3 episodes - disappointed","I have just started watching this series with my wife. With these sort of things you often wonder how much is fact or fiction dressed up to misrepresent the truth. It is clearly well put together however I feel very disappointed by the way they misrepresent the queen's heritage. In particular her Grand mother, Queen Mary. She is portrayed as an English woman, when in fact she spoke English poorly with a thick German accent.She played a big role in preparing the queen for her role which is so far not shown.However I am enjoying it. It does allow one to reflect on an important part of British history.",8
"All good till ""Greek"" language appears","All good in a very nice and well structured series. All well till the 1967 period in Athens Greece.Really? What kind of morons do you think Greeks and Cypriots are? The Greek spoken in the series, are neither Greek nor Greek-Cypriot. The actor DOES NOT DELIVER neither the language nor any particular dialect. For such a nice series like the Crown this is unacceptable and cheap very cheap!",7
"So SLOOOOOOW","Oh my, could only manage two episodes. It is slow and tedious.",4
"Undeniable chemistry","I try to stay away from TV shows and reluctantly watched the first episode of The Crown. But!!! My oh my, what a surprise. Everyone, I mean every single person has stage-like mesmerizing voice, sound mixing is incredible, episodes are very well put. I can only speak about first two season: Claire Foy and Matt Smith have an undeniable chemistry that is so rare these days. It elevates the quality of the show by 1000%. If you have prejudice, like me, just watch it.",10
"A show about awful people","This show reminds me of The West Wing, only without the endearing characters, brilliant writing and fascinating plots. I slogged through the first three seasons of The Crown, although I was sorely tempted to quit after the first.I found nothing likable in the cast of totally unsympathetic, egotistical characters. What terrible people they are! They range from pathetic and lame to mean and nasty. The viciousness horrified me. There's nothing redeeming here. No one that I would want to have in my life.I admit I may be at a disadvantage in that being in the U.S., I know nothing of the background and personalities involved that, granted, many people who watched this series may have been intimately familiar with. I've never been someone interested in the modern royals, and other than the tragedy surrounding Diana, know very little about them. Before watching this show, I could have probably told you more about Elizabeth I than Elizabeth II, and more about Henry V than Charles, Prince of Wales.A result of that is I had a bit of trouble keeping many of the characters straight and understanding exactly who they were and how they fit into the environment. But, really... it didn't matter all that much because they are all variations on the theme of totally abysmal human beings. Why the royals have been allowed to persist is amazing to me. Maybe the people of the U.K. are just ever hopeful a decent one will pop up to the top and be a proper, compassionate, generous leader.This is not to say there aren't a few good stories in the long line of mostly depressing episodes. I found the story of when Charles (poor, pathetic Charles!) is sent to Aberystwyth interesting. As was the story of Princess Alice of Greece (who may be the most sympathetic character of the lot). Perhaps my favorite episode is the one about Lord Altrincham -- a truly fascinating incident that I had been unaware of. All of these are stories of historical interest, and I suspect that is what attracted me to them.There's a scene in one of the later episodes where Elizabeth II admits that there is something wrong with her, psychologically. Indeed. And in fact, there seems to be something wrong with most of them. They all sort of make me involuntarily shudder: Philip, Margaret, (the horrid) Lascelles, the Queen Mother, Mountbatten, Queen Mary, David (traitor!), and so on. They are character studies in self-pity, apathy, and narcissism. The show even made me dislike Churchill, who'd I never had reason to dislike before.It's quite possible this show is beautifully produced and wonderfully acted. But if so, the dreadful characters got in the way of my enjoying that.I'm not sure who would enjoy watching this series. Maybe fans of shows about ""palace intrigue"" like Downton and Upstairs/Downstairs. I've never seen either of those. I had thought this would be more about history than about the unpleasant personalities.Just a final comment that all the smoking made me claustrophobic and twitchy. How dreadful to have had to put up with that.Series 4 update: Still a show about terrible people doing terrible things. Every single one of them a waste of oxygen. But like series 3 there is an interesting episode (Fagan) about an event I was not aware of, and another interesting episode about how these horrid people secretly institutionalized several family members rather than allow their disabilities to be made public. Even Diana is unsympathetic and the best part of the ten episodes was the rat that runs across the floor in the palace.",9
"Season 5 is Good","I'm not sure why all the criticism of season 5 - there's not much in it that we haven't already heard many times over. I thought it was quite good if taken as a separate series from the previous seasons. The only thing that was a revelation was (finally) a suggestion that MI 5/6 may have been spying on Princess Diana years prior to her divorce - and all the other assertions that accompany such a possibility.Elizabeth Debicki was amazing - I couldn't picture it at first, but she is by far the most believable Diana on screen. Dominic West is a strange choice for Prince Charles, but he pulls it off. Interestingly, across all the seasons, the most compelling scenes and episodes continue to be the ones that focus on Prince Philip. They contain the deepest character analysis. Episode 6 is the strongest one, IMO, of the season, which did not disappoint - contrary to all the bruhaha in the media.",10
"The Crown is an excellent surprise","Not knowing much of the history that went into the story behind the Crown since it circumvents WWII and occurred before I was alive I was surprised at how good I found the shows first season. Great drama, cinematography, character development, and throwing in some history and education on how the royal family worked with the government all go into making the show an excellent work. The writing and acting are great, the story chosen well building steadily causing me to watch it in a two day marathon stream when I didn't even expect to be interested. Goes to show that a good show can win over a skeptical viewer when done well. I would say it was done exceptionally well and is well worth watching and expect to continue doing so in the seasons that are yet to come. Netflix produces another winner.",8
"Camilla","Camilla, in no way shape or form looks anything like Emerald Fennell. Couldn't they find a dumpier, uglier, frumpier actress? And why a queen and her sister Margaret both with brown eyes instead of blue? Couldn't they wear contacts?",9
"Cast and equipment","Great cast and a perfect equipment in every detail.",8
"Felt Bad For The Queen -Spolier Alert-","I just finished the first season of The Crown and I really enjoyed it. It dragged on a bit in the middle BUT still really interesting to learn about the Royal family and their lives. I am a huge fan of Matt Smith so I really only watched it for him. He was really good at Prince Philip. I felt really bad for the Queen to be honest. I mean she has the whole world on her shoulders and her husband only thinks of himself. I mean he knew what he was in store for when he met her and married her. If you've seen the show then you know what I'm talking about. Episode 5 when Philip tells the Queen before her coronation that she only cares about her people and looking good for the public then being with her husband who wants her to have his name but she has to have the people's name. It's a bit confusing, you have to watch the show to understand BUT I felt that Philip was being too hard on her. I don't want to read any further stuff on the royal family because I want to know what happens in the show BUT I think Philip is having an affair. I don't know he seems really determined to leave his wife and be with the ""boys"" mmm-hmm I'm sure those boys have boobs. lol The whole thing with Churchill and his vanity of him getting older and that painter was a bit boring. The part where he's talking about his daughter and the pond was sweet but a whole show about a painter painting his picture for his 80th birthday...umm that could have been done in 20 minutes not a whole hour. And at the end of the show the painting got burnt so what was the point of that? And the whole thing about Princess Margeant wanting to get married to that guy who was divorced...umm what was the big deal? I understand the whole thing about the royals can't marry someone who's been divorced or whatever BUT she's not in any authority in the family. Oh sure she's the Queen sister BUT really she can't rule the country IF she dies, it would go to her son Charles and then Will and so on and so forth. Don't get me started on that...Charles doesn't even want to be King, we know that from Princess Diana death...aww she was a beautiful flower. The show itself was really interesting and entertaining BUT a bit slow in parts. I think they could have done without some of the details like them going to Africa or Australia which I think was a fuller to take up space to get to the next storyline. I can't believe this show cost what 120 million to make...I can see how because of the costumes, jewels and the castles but dang why so much? Why not use costume jewelry we the viewer wouldn't know and it would be cheaper. The Crown ISN'T the real Royal family so why spend so much on a show that viewers only spend 8 bucks a month to view on their PS4...which is what I use. Matt is worth watching and the lady who plays the Queen was really good. Should you watch it...yeah why not. I mean if you can get pass some of the slow parts then yes it's worth a viewing.",9
"Brilliant. One star loss for a bit too much Diana","So.... Controversial or not season 6 was the best and the worst of the whole 6 season. In contrast to its start, finished brilliantly with great writing and acting. I respect the choice of having Diana a big part of the past few season but I thought the first half of this season was way too Diana heavy. I get she still draws in a certain mystic, but I feel like it didn't need to be so much.This felt a little departure from interesting back stories of the royal family and the UK to a tabloid driven romance. However this was quickly rectified by bringing it back on track and making it about the ""Crown""The light touching subject of the apparent wedge between the 2 princes was briefly addressed and left to be resolved by the audience when this becomes reality.Going backwards from season 1 up until 6 this is a great semi realistic account of what one can't deny to be the world most talked about and well known family of all time. Felt genuine and realistic and good to see some humanity to the institution that even the ones inside are subjugated to.I would dare to say it even merits a second watch at some future point. Great British story told by great British cast.",6
"Beautiful except for the portrayal of the Duke of Windsor","It has lush set pieces and I feel like the music brings the user along on the emotional journey of the characters. However, the portrayal of the Duke of Windsor as a dedicated husband who was forced to give everything up for love is very one sided picture of one of twentieth century's most questionable characters.The show deliberately omits his and Wallis Simpson's unwavering dedication to Hitler, the Nazis, & that ideology, and I feel that - especially in this day and age - is grossly irresponsible by the Producers; especially, since this as well as Wallis's previous promiscuity (she was sleeping with the King before the divorce from the 2nd husband) were responsible for the refusal by TPTB to recognize even a morganatic marriage between her and King Edward VIII.At one point, the Duke and Duchess were under strong suspicion of passing U.K. secrets to the Nazis. A suspicion strong enough that both Sir Robert Vansittart and J Edgar Hoover where convinced of their complicity.Let's put aside for now the fact that they spent the majority of the 30s cavorting around Europe with the likes of Goebbels and Hitler, here is a quote from the people they proclaimed to be their best friends.""Diana Mosley, The Duchess of Windsor: A Memoir (1969) The Windsors agreed with me, and the Duchess was certainly politically sophisticated and knew exactly what she was doing and saying, that World War I had been a total failure, that it was a disaster the Austro-Hungarian Empire had been broken up, that the Versailles Treaty was grossly unfair, and that Germany should never have been encircled in the 1930s. If Hitler had been given a free hand to destroy Communism, and if he had been allowed to deport the Jews, if Britain and America had accepted them, there would have been no need for a holocaust. There was of course no room in Palestine for them. Hitler felt the Jews behaved abominably in Germany after World War I, and all he wanted to do was be rid of them. And one mustn't forget that anti-Semitism was endemic everywhere in Central Europe: the Poles hated them, the Czechs hated them, everyone did. Of course, my husband and the Windsors and I felt that we could not exonerate Hitler for being impatient and provoking World War II. With two egos like Churchill and Hitler, there was little chance for peace in the world. But still, if the right people had been in power in England, particularly Lloyd George, there could have been a negotiated peace.""And I'm not even going to include the numerous insults she leveled at other 'races' or the multiple other occasions on which she either excused or approved of Nazi rhetoric.Yet, none of these important traits of the Duke & Duchess Windsor's personalities makes it into the show at all; traits that the rest of the Windsor family tried hard to avoid and disavow.I would love to give this show a 9 or a 10, but this is irresponsible storytelling. And if you're going to omit something this important, what else are you leaving out?",2
"Lost me on episode 3, first season","First two episodes were solid, then the ""making up history"" political nonsense started. The Great Smog was a freakish set of circumstances and any blame was bi-partisan in nature. In real life, Churchill was never singularly blamed. No one in British society at the time possessed the knowledge to enable them to predict those dynamics would happen. Lessons were learned and they took corrective action, like normal people.At least Peaky Blinders and Outlander waited a few seasons before the 21st Century propaganda kicked in.",10
"Season 5 and I'm losing interest","Loved the first seasons, but in season 5 I find myself losing interest. None of the characters are particularly likeable. Where is the Queen's warmth and sense of humour? Actually I found the story of Prince Phillips interest in driving horse carriages and how he restores the old carriage the most intriguing! The story of Dodi is plain boring, and the actors without charisma. Charles and it seems he is an intelligent man with great passions for nature and environmental issues as well as architecture. Through his Trust he has helped thousands of young people of little means learn new skills so they can start their own businesses or getting employment. He is also said to have a great talent for interacting with people on the street, all the while being mocked and ridiculed like nobody else. All this is barely mentioned. His sole purpose is to be awfully cold and stiff and horrible, which Dominic West excels in.",10
"The Crown is just absolutely fantastic","I might be one of the few people here who actually is in favour of the change of cast in season 3 and although I absolutelty adore the cast from season 1 and 2 (no doubt they were absolutely brilliant!) ,I am also enjoying seeing a more mature presence with the cast from season 3, though I confess I miss seeing Vanessa Kirby as Princess Margaret.
What I love about The Crown is the absolute attention to detail and the way that each episode moves the story at a beautiful yet intriguing pace without ever rushing it.
Season 3 is being my favourite so far (haven't watched season 4 yet), I just absolutely love it, particularly from episode 3 onward.
It was great to have a better understanding of Charle's life and I am glad they gave a better insight to his story prior to Diana, I actually feel a lot of empathy for him (at least up until season 3) and Josh O'Connor is just an absolutely amazing actor.
My recomendation would be if you can go past the change of cast, to give it a go at seaon 3, there is much to it.Hope this is helpful.",10
"Calmly Solid & Engaging","(Flash Review)If you ever wanted to get an inside scoop into how the royal family truly functions, this is a prime example as I'm pretty sure this is mostly true to history. It follows Queen Elizabeth II from a young princess as she grows into 'the crown' as Queen. Each episode focuses on a nicely contained subject or event and all details are true to period and highly accurate. You get a neat perspective to see how the Queen interacts with the Prime Minister (played amazingly by John Lithgow) and parliament, her sister, husband and parents. As well as her uncle, The King, who abdicated the thrown for his love, who had two previous husbands, making her ineligible to be his queen. There is also a surprising amount of power or influence given to those in charge of maintaining tradition and honor to the family lineage and to the crown. Great pacing, smart dialog, high quality production value and it is very engaging as the acting, dialog and episode scripts are spot on.",8
"Season 3 disappoints, but only if you've seen the first 2 seasons","I have thoroughly enjoyed 'The Crown' and been impressed by the great writing, acting and direction of this great series. I felt Claire Foy had the grace, poignancy and stiff upper lip that I imagine the young queen herself would possess.Season 3 has age writing, and amazing atmosphere of majesty well in hand, but Olivia Colman (who has been a great actress) is just a shadow of Foy's royal heinous performance.Colman's Queen is self deprecating and you vulnerable for a woman who has been through all that we've witnessed of the struggles in season 1 and 2. Perhaps it's cruel to expect anyone to carry on in the original; character's stead, but in this case it simply doesn't work. The other new actors don't live up tp their predecessors either, in my opinion, though all are very good at how they play their characters.
Vanessa Kirby is the finest actor I've seen in decades....it's almost unbelievable how believable her portrayal of Margeret has been. Helena Bonham Carter is amazing in everything she does, including 'The Crown' but even she cannot steal the lesser crown from Ms.Kirby.
I continue to watch and if I try not to recall the first two seasons, I do enjoy these episodes, but I'm afraid they will always be the red headed step children of this series.",10
"Great show","I loved the first 2 seasons and even more the new cast! I think they are so brilliant, and after some time, they make you forget the previous actors. tobias and olivia and helena are very realistic in their roles. Uncredible Gillian as well. 10/10",10
"Outstanding","This is he only reason why I signed up for Netflix. The acting is beyond outstanding. I had heard about this series from a friend and once I started it, went straight through the first 2 seasons. Huge congratulations to the cast, writers, not to mention set/costume designers as the locations/set and clothes (the clothes!) absolutely make this series.",9
"SO GOOD UNTIL SEASON 3","Please bring back the old cast which I have emotionally invested so much in. I personally found the third season grown stale since the cast changed, not even Tommy could be saved. The new cast just doesn't work the same. I thought okay, maybe this takes time getting used but no just no. I've seen Colman in Fleabag and she is no doubt an outstanding actress but this role is meant for Claire Foy only. My complaint could get extended to the rest of the cast, that's just how much I adore them. Utterly blown away by Season 1,2. Great writing, comprehensive details and beautiful cinematography. Each eps runs for an hour or so and strangely I could put up with it, no fuss. Season 3, I still find the story compelling but sometimes it bored me, I don't know, there is a chance that I'm biased since I strongly wish for the old cast to come back and remake every episode on this season.",10
"John Lithgow is AMAZING","I am so sad there is only one season on Netflix!! :( This series has exceeded my expectations and because of it I wish to travel to London one day. I've really come to understand so much more about the monarchy than I ever did before. I've done a bit of research and this series seems to be pretty accurate and true so far. I am in my 40's and have always seen John Lithgow in so many movies. I've always seen him as superb actor but his role as Winston Churchill is nothing short of spectacular! This character has made me laugh and cry. He portrays Churchill as difficult, stubborn, and sometimes mean but so gentle at the same time. I just wish I could hug him! I will be very surprised if John does not win an award for this performance",10
"i like it","The series has kept a high level of professionalism, acting",6
"A Brilliant Series Ruined","I have been a hold out. All my friends have watched The Crown and raved about the show. With nothing to watch, I turned on The Crown. I was captivated. Claire Foy, and Matt Smith were mesmerizing as the royal couple. I watched seasons one and two in two days. Ready to relax into another binge session and watch season three, I turned on the TV and Foy and Smith are gone. I watched three episodes but the new cast does not engage me. Such a shame as I was prepared to watch this series to the end. Not anymore.",3
"The show was totally destroyed after full switch of the cast","The first seasons with the original actors were a masterpiece, but once all actors were switched by the new ones - it took off all of the good flavors of these series. New actors are professional and are trying to do their best, but they are so different from the characters that you get loved with in the first seasons - that whole show becomes a big-big fiasco. I cannot understand what lead the directors of the show for such a drastic replacement of all actors, but it was absolutely wrong decision.
I cannot convince of force myself to keep on watching these series, no matter how good is the plot. Extremely disappointing!",9
"The Crown: A Great Work.","It's a great work: 60 episodes (currently only the first twenty have been shot and released) but Peter Morgan is no doubt a great Author ('Rush, 2013', 'Hereafter, 2010', 'Frost/Nixon, 2008'). Season two is way better than season one, the cast is sensational and everybody puts life in his/her one character. The beautiful Claire Foy (for whom I have a soft spot) rightfully rules over the cast while the main guest star still remains Stephen Dillane from Season 1 (episode nine: the court painter). I really enjoyed the first 20 episodes and I wait for the 30 more to go...",10
"Masterpiece show , one of the greatest of all time","This show is incredible so well done in every aspect. They creators do their best to make it as accurate as possible which is very reassuring. Very interesting storyline to see how the royal family operates and the challenges they face and how disconnected they are from reality and the public.The cinematography, soundtrack, performance , writing is all AAA, and honestly I can't wait until the next season is released, it's just such a good show and I hope Netflix keeps fund it, and more importantly I hope they go all the way to the present day including the death of the queen and coronation of King Charles.",10
"A truly stunning masterpiece","The Crown is by far one of the best shows I have had the pleasure of watching. It is easy to see how Netflix managed to spend so much money on the production. The cinematography is breathtaking and could easily rival, if not surpass the level of quality presented in today's biggest and best features. Of course, not everything that makes a show great is just the cinematography alone. The story-line and dialogue is expertly written, each and every line feels authentic and genuine. The acting was impeccable from all cast members, as was the mis-en-scene, which really felt historically accurate and transports the viewer into the past. In my opinion, this series easily rivals the likes of House of Cards, Narcos and many other flagship series across the board.The story isn't riddled with endless action, or constrained so much by dramatic conventions. It simply follows a historically accurate time-line of real events. Some may argue the entire series is 'Monarchy Propaganda', however I disagree. The story provides a solid and unbiased view of the Royal Family and its values. The viewer is left to make the decision for themselves, whilst the show simply presents the moral and ethical dilemmas experienced by the Royal Family from both sides of the argument.To summarize; watch this series, it will keep you on the edge of your seat without the need for exaggerated scenarios and conventional on-screen relationships. You will get to see the monarchy as it really is, whether that is in a negative or positive light, is your decision...",9
"I now view the Queen in a different light.","As a Brit I was factually aware of most of the historical events. However it opened my eyes on a couple of points. How the Queen broke a pledge she made to her father and sister, I really felt for Margret how she was treated regarding Peter Townsend if you take into consideration how Harry had the red carpet rolled out for Megan. Also I never thought I would have any sympathy for Charles until I watched how badly he was treated especially in his adolescence. The series is very well made and in my opinion was factually accurate. Enjoyable watch I look forward to season four especially because princess Diane comes on the scene.",8
"Good - but glorifies the royal family too much","I cannot explain why I like this show so much. I suppose it reaches into the unconscious mind in a way that is hard to describe - much like a painting of a place I've never been to and will never see in person - yet the art draws me in and makes me want to learn more. The story is about Queen Elizabeth II when she gets the throne - and as I watch I find it truly amazing that she has been the queen since the 1950's. The show has flawless sets, costumes, lights, acting, writing. Jarred Harris is perfect as Elizabeth's father - the flashback scenes with him are dynamic. The music is breathtaking - and for whatever reason - the show is oddly perfect. But I should ad - much of the suffering humankind has endured over the last five hundred years is in large part due to the greed and barbarism of the colonial rulers - and this family has profited in excessive privilege when so many have suffered. So for that - I dock this story points for glorifying them on a pedestal that is perhaps too high.",10
"My favourite season","While everyone complaining about how boring the last season is...I must say it was my favourite one.I watched all episodes in one day!Amazing drama..but just drama. The reality will be always unknown for us.Certainly there is at least one thing why we still need the monarchy. Without them will be the real boring..
.Even to interfere so much in their private lifes and make a telenovela for every single event of their lifes is so intrusive invasive, almost barbaric I would say.Every human being deserves to live his short life how he wants and the most important is what good you do not drama.",10
"Beautiful biopic","I started this series because of leading male role Matt Smith doctor who ... I loved it ...
ALL HAIL TO QUEEN MAJESTY",10
"John Lithgow as Churchill is his best in the Assassins episode","I'm writing this primarily to praise John Lithgow in his role as Sir Winston Churchill. I haven't seen all Lithgow's film work and none of his stage work, so my praise is somewhat limited. Nevertheless, the scene in the ""Assassins"" episode when Churchill has his final sitting with the artist who paints his portrait--well, Lithgow obviously pulled it all out when he portrays Churchill's grief over the death of his daughter, Marigold, and the meaning that Churchill imposes on his own landscapes of the pond in his own yard...the delivery of dialogue, posture, and especially the expression on his face and the skill of the director and cinematographer--all combine to make it one of the most tragically human moments I've ever seen on a TV series. Perfect. The product of a lifetime of acting experience. I hope that Lithgow would look back on this scene as one of his best, although that's not my business to tell a man how he ought to measure his own life's achievements.I'm not finished watching the series itself, but I'm hooked. Excellent dialogue in the writing and fantastic delivery by almost every actor. Costuming, set design, lighting, music, direction, cinematography: bravo.",7
"The final episodes are a mixed bag","The last episodes of The Crown are a mixed bag. I was prepared to eyeroll at the depiction of William and Kate, but they are actually a highlight of the series. Sadly, the final Harry and Camilla simply look awful (there must have been better hairstyles for both of them) and Harry's character is written to be completely petulant. No matter what you think of him now, he was a popular prince when he was younger. The Middletons look nothing like themselves. Jonathan Pryce as Prince Philip gives the most sympathetic performance, while Imelda Staunton does not seem to have any fun at all. At least she perks up a bit right at the end with a good speech that leaves out the most famous line, something that robs it of its real humor.",5
"Season 1 & 2 were good and credible","Seasons 3 & 4 are ridiculous in the overacting and unbelievable story lines. It's more like Spitting Image on acid than a drama. Anti monarchist and silly in its attempt to create something to appeal to the masses.",8
"Season 3: Olivia Colman gives an excellent acting performance","Season 3: Olivia Colman gives an excellent acting performanceI feel obliged to counter the many negative reviews. In fact I found that Olivia Colman gave an above average, fine acting performance. In fact she appears to me exactly as I expect the queen to be. The authoritative, a bit cold person, determined to fulfill the ""job"" with dignity.
So Colman suits the role very well. I don't get it how people expect a somewhat updated Foy as good-looking, lovely everybodys darling here, that would be miscast!Season 3 has less (artificial?) drama than season 1+2, I felt it a bit overdrawn there sometimes, has less thrill and is therefore indeed adequate, as the queens life surely is/was not an extraordinary adventure, but over long stretches an unglamorous tribute to duty. I do agree that season 3 lost a bit of pace due that Winston has gone now, the entertaining level may have lowered, but so what? Pepping up the script with artificial drama IMO would ruin this excellent serie.",9
"Entertaining","I read the royal family doesn't like the way they're being portrayed in The Crown which is funny because I thought it was a little too flattering. There were several things that happened in the show that I had to Google to see if they were true. I don't know why they replaced Claire Foy (Queen Elizabeth) & Vanessa Kirby (Princess Margaret) and didn't just use makeup to age them as they speak completely different. John Lithgow as Winston Churchill & Gillian Anderson as Margaret Thatcher were amazing especially considering they're American. The way they portrayed Princess Diana as a simpering fool with mental health issues was the only thing I didn't like about it.**EDITED -I really liked the first four seasons of The Crown but S5 was disappointing. Imelda Staunton is great as Queen Elizabeth although Olivia Coleman is still my favorite. I do not like Jonathan Pryce and I didn't like him as Prince Philip at all. Elizabeth Debicki was perfect as Princess Diana but I don't like how the writers portrayed her. Again she is portrayed as an unstable, needy and insecure woman almost as bad as the movie Spencer. They make it seem like she was completely paranoid for no reason. She's also portrayed as a subpar mom who confides in Prince William way too much and causes him unnecessary worry.I've loved Dominic West since The Wire and even though he is way too handsome to be Prince Charles he did a good job portraying him. This season seemed to drag and be rushed at the same time and the ending was meh.",9
